id,fechaInicio,duracion,cantidad,tipo,cliente
2934,2019-05-05,22,38,HABITACION,1231
2935,2020-04-07,22,15,HABITACION,1479
2936,2020-04-21,14,19,HABITACION,1075
2937,2020-01-28,4,23,APARTAMENTO,1785
2938,2018-11-24,17,4,APARTAMENTO,1768
2939,2018-12-03,5,7,HABITACION,1318
2940,2019-05-27,22,19,APARTAMENTO,1929
2941,2019-07-07,10,19,APARTAMENTO,1815
2942,2019-07-31,21,28,APARTAMENTO,1028
2943,2019-02-27,12,34,APARTAMENTO,1376
2944,2020-03-20,28,39,APARTAMENTO,1876
2945,2018-10-30,17,1,APARTAMENTO,1846
2946,2020-03-26,17,19,HABITACION,1697
2947,2019-05-11,12,37,HABITACION,1047
2948,2019-10-06,17,29,APARTAMENTO,1845
2949,2019-06-26,23,27,APARTAMENTO,1688
2950,2019-11-15,23,13,APARTAMENTO,1725
2951,2019-01-08,5,24,HABITACION,1786
2952,2019-10-11,7,26,HABITACION,1954
2953,2019-08-15,27,26,APARTAMENTO,1775
2954,2020-05-01,19,23,APARTAMENTO,1284
2955,2019-03-08,24,34,APARTAMENTO,1822
2956,2020-01-01,21,13,APARTAMENTO,1662
2957,2020-01-20,16,29,HABITACION,1442
2958,2019-05-01,5,19,HABITACION,1649
2959,2020-03-27,1,6,HABITACION,1933
2960,2020-01-27,5,30,HABITACION,1612
2961,2020-04-08,29,16,HABITACION,1204
2962,2019-11-07,14,38,HABITACION,1714
2963,2019-03-17,29,19,APARTAMENTO,1104
2964,2020-04-12,27,1,APARTAMENTO,1937
2965,2019-11-10,19,24,HABITACION,1510
2966,2018-12-11,17,3,APARTAMENTO,1551
2967,2019-10-04,15,20,HABITACION,1308
2968,2019-11-18,13,29,APARTAMENTO,1067
2969,2019-06-06,24,27,APARTAMENTO,1724
2970,2020-02-05,12,22,HABITACION,1148
2971,2019-03-06,14,18,HABITACION,1840
2972,2020-01-05,7,26,APARTAMENTO,1646
2973,2019-03-11,20,29,HABITACION,1912
2974,2019-10-18,28,31,APARTAMENTO,1354
2975,2020-03-05,6,23,HABITACION,1037
2976,2018-10-25,25,34,APARTAMENTO,1450
2977,2019-09-02,9,23,HABITACION,1758
2978,2019-10-04,6,5,APARTAMENTO,1742
2979,2019-10-20,11,19,APARTAMENTO,1657
2980,2019-07-08,23,18,APARTAMENTO,1243
2981,2019-06-28,10,33,HABITACION,1933
2982,2019-12-13,30,30,APARTAMENTO,1034
2983,2019-01-11,13,21,HABITACION,1951
2984,2019-07-13,18,4,APARTAMENTO,1771
2985,2019-01-15,17,28,APARTAMENTO,1005
2986,2018-10-18,3,12,HABITACION,1618
2987,2019-06-20,21,26,HABITACION,1537
2988,2019-01-17,11,34,HABITACION,1957
2989,2020-03-08,18,23,APARTAMENTO,1522
2990,2019-04-20,28,18,HABITACION,1616
2991,2018-11-28,1,23,HABITACION,1125
2992,2019-12-19,20,21,APARTAMENTO,1722
2993,2019-01-29,13,9,HABITACION,1783
2994,2019-03-30,4,33,APARTAMENTO,1421
2995,2019-12-03,17,38,APARTAMENTO,1165
2996,2020-02-06,4,18,APARTAMENTO,1188
2997,2019-01-24,11,20,APARTAMENTO,1976
2998,2019-03-08,19,2,HABITACION,1068
2999,2019-05-01,30,18,HABITACION,1007
3000,2019-11-30,17,37,APARTAMENTO,1932

