id,tipo,precio,intervalo pago,propiedad
2634,Industrial,66.95,17,78
2635,Garden,260.84,3,618
2636,Health,155.58,13,398
2637,Electronics,172.26,34,947
2638,Clothing,412.5,19,628
2639,Jewelery,455.55,23,667
2640,Movies,456.26,24,138
2641,Tools,67.66,17,313
2642,Outdoors,22.3,14,286
2643,Garden,32.91,87,804
2644,Sports,148.16,3,280
2645,Industrial,386.52,18,252
2646,Movies,352.01,69,114
2647,Beauty,492.21,13,166
2648,Movies,47.28,37,686
2649,Baby,226.29,66,782
2650,Automotive,98.08,13,857
2651,Clothing,21.22,55,745
2652,Games,357.75,87,962
2653,Books,499.38,70,810
2654,Garden,266.53,15,162
2655,Shoes,195.88,36,723
2656,Outdoors,383.17,71,635
2657,Beauty,277.11,30,810
2658,Music,56.9,55,742
2659,Grocery,341.27,54,843
2660,Kids,317.6,53,821
2661,Jewelery,43.38,35,791
2662,Health,268.18,85,27
2663,Tools,47.2,78,343
2664,Shoes,386.46,41,90
2665,Grocery,119.71,26,187
2666,Toys,386.26,7,52
2667,Toys,306.33,84,470
2668,Jewelery,140.94,50,284
2669,Books,403.27,73,854
2670,Jewelery,404.84,89,235
2671,Shoes,143.01,23,248
2672,Kids,338.37,86,194
2673,Movies,490.94,45,979
2674,Clothing,468.22,4,148
2675,Kids,437.27,22,115
2676,Automotive,286.91,76,527
2677,Jewelery,481.12,66,239
2678,Clothing,363.07,12,469
2679,Movies,488.04,43,249
2680,Kids,238.87,76,735
2681,Automotive,44.26,39,711
2682,Jewelery,294.73,76,219
2683,Shoes,48.31,22,724
2684,Toys,318.85,31,918
2685,Automotive,47.23,42,449
2686,Tools,10.32,47,563
2687,Games,310.28,57,281
2688,Beauty,220.49,74,482
2689,Outdoors,233.1,13,196
2690,Outdoors,43.06,48,259
2691,Toys,292.61,2,449
2692,Baby,167.23,43,253
2693,Jewelery,388.69,21,523
2694,Music,240.69,10,405
2695,Home,253.92,39,755
2696,Movies,194.12,49,493
2697,Health,77.07,83,49
2698,Music,79.38,58,628
2699,Kids,440.48,79,391
2700,Industrial,95.63,64,810
2701,Tools,205.05,55,906
2702,Beauty,447.63,40,936
2703,Shoes,295.96,22,664
2704,Jewelery,299.21,37,322
2705,Toys,394.86,34,576
2706,Kids,35.44,53,704
2707,Computers,146.32,16,594
2708,Beauty,283.46,21,65
2709,Electronics,187.7,46,765
2710,Home,5.38,48,453
2711,Books,281.39,66,709
2712,Outdoors,140.58,84,706
2713,Toys,211.76,33,192
2714,Toys,308.74,68,309
2715,Kids,178.12,46,552
2716,Outdoors,371.11,69,884
2717,Baby,472.44,73,266
2718,Beauty,207.36,36,901
2719,Computers,29.13,41,466
2720,Baby,128.05,68,862
2721,Jewelery,253.28,47,241
2722,Kids,377.01,86,499
2723,Health,412.51,76,117
2724,Tools,340.48,7,235
2725,Electronics,338.79,12,836
2726,Electronics,225.29,6,367
2727,Music,283.64,47,9
2728,Toys,281.0,1,457
2729,Sports,223.78,85,518
2730,Outdoors,126.37,56,27
2731,Jewelery,238.47,57,15
2732,Games,346.91,86,633
2733,Kids,398.61,58,341
2734,Health,138.73,68,223
2735,Industrial,174.42,78,544
2736,Movies,112.31,8,822
2737,Computers,485.44,89,321
2738,Jewelery,483.46,52,136
2739,Movies,151.0,44,610
2740,Beauty,151.22,29,897
2741,Home,276.27,22,35
2742,Home,104.48,60,904
2743,Jewelery,357.2,68,197
2744,Computers,51.3,14,777
2745,Electronics,38.79,65,457
2746,Sports,332.39,58,69
2747,Baby,137.06,38,433
2748,Home,278.85,59,113
2749,Automotive,183.86,53,179
2750,Kids,169.43,42,838
2751,Automotive,444.88,5,373
2752,Toys,48.55,75,691
2753,Industrial,307.69,17,833
2754,Beauty,124.61,7,766
2755,Music,89.9,66,503
2756,Outdoors,119.47,10,384
2757,Clothing,63.66,78,270
2758,Clothing,400.3,20,864
2759,Health,260.12,17,912
2760,Health,127.22,20,570
2761,Automotive,358.68,63,840
2762,Movies,25.64,73,253
2763,Electronics,493.7,18,92
2764,Garden,492.88,24,351
2765,Computers,127.11,85,347
2766,Industrial,120.28,73,153
2767,Shoes,150.95,11,116
2768,Health,296.11,57,363
2769,Jewelery,129.81,49,949
2770,Tools,134.01,2,200
2771,Electronics,201.16,71,59
2772,Music,240.83,34,109
2773,Grocery,36.74,13,262
2774,Tools,189.07,89,16
2775,Books,175.56,85,19
2776,Clothing,170.35,43,582
2777,Outdoors,14.19,5,241
2778,Automotive,466.32,60,957
2779,Toys,285.58,82,495
2780,Shoes,305.12,38,234
2781,Sports,447.76,9,760
2782,Sports,389.03,62,398
2783,Beauty,264.84,56,269
2784,Industrial,341.56,32,122
2785,Electronics,387.52,3,471
2786,Home,69.98,51,350
2787,Toys,147.64,89,754
2788,Movies,52.47,77,755
2789,Industrial,144.04,33,933
2790,Health,2.65,25,608
2791,Jewelery,155.71,31,973
2792,Games,364.32,36,341
2793,Jewelery,387.62,14,285
2794,Health,254.57,1,666
2795,Grocery,392.28,42,589
2796,Health,497.39,50,438
2797,Grocery,325.34,62,122
2798,Books,159.8,84,961
2799,Outdoors,143.09,4,725
2800,Home,372.29,41,485
2801,Grocery,228.94,77,94
2802,Computers,491.57,69,533
2803,Outdoors,477.72,6,809
2804,Clothing,333.23,71,331
2805,Music,284.68,31,567
2806,Sports,54.29,89,175
2807,Sports,242.47,84,587
2808,Outdoors,305.74,50,630
2809,Outdoors,292.48,41,275
2810,Books,374.78,5,541
2811,Music,402.1,84,52
2812,Home,371.87,12,399
2813,Industrial,114.61,61,216
2814,Automotive,222.83,56,480
2815,Beauty,425.38,74,936
2816,Toys,214.83,5,737
2817,Electronics,38.02,7,884
2818,Games,288.94,88,661
2819,Outdoors,78.25,47,579
2820,Industrial,430.22,78,919
2821,Industrial,348.57,74,909
2822,Tools,201.86,16,725
2823,Automotive,150.37,42,798
2824,Beauty,198.25,56,320
2825,Industrial,245.19,67,626
2826,Electronics,41.47,58,411
2827,Home,16.72,76,846
2828,Toys,400.0,19,232
2829,Electronics,67.55,31,402
2830,Kids,241.34,43,95
2831,Toys,206.05,89,242
2832,Home,79.28,4,720
2833,Kids,160.24,34,407
2834,Games,393.18,71,212
2835,Beauty,341.56,87,382
2836,Electronics,36.87,60,571
2837,Outdoors,400.37,83,457
2838,Garden,270.95,48,391
2839,Outdoors,153.57,20,482
2840,Industrial,431.83,19,598
2841,Home,321.5,9,86
2842,Automotive,390.28,66,121
2843,Shoes,206.24,55,154
2844,Kids,373.92,42,376
2845,Automotive,272.89,58,976
2846,Shoes,55.27,72,438
2847,Electronics,2.05,36,454
2848,Sports,498.47,62,128
2849,Garden,434.41,80,956
2850,Computers,273.32,50,569
2851,Toys,401.36,66,295
2852,Clothing,12.29,36,301
2853,Garden,32.15,31,759
2854,Automotive,243.1,34,169
2855,Baby,282.51,23,77
2856,Garden,267.32,73,275
2857,Sports,98.77,86,248
2858,Jewelery,57.75,59,853
2859,Games,426.92,33,333
2860,Beauty,388.69,11,91
2861,Health,344.79,27,141
2862,Beauty,68.05,60,39
2863,Home,117.96,72,424
2864,Automotive,141.39,51,383
2865,Games,310.09,59,865
2866,Beauty,470.91,41,921
2867,Computers,163.75,42,375
2868,Games,171.75,87,563
2869,Games,442.92,79,322
2870,Shoes,16.04,24,59
2871,Sports,371.61,33,843
2872,Computers,358.59,47,225
2873,Jewelery,281.9,36,437
2874,Books,131.25,23,888
2875,Home,408.77,71,984
2876,Health,55.17,46,366
2877,Shoes,483.24,57,820
2878,Electronics,82.87,33,624
2879,Tools,293.85,33,460
2880,Sports,34.36,21,299
2881,Music,68.32,37,74
2882,Computers,419.12,5,987
2883,Beauty,125.6,62,803
2884,Outdoors,485.65,57,305
2885,Games,445.97,84,400
2886,Toys,157.18,90,821
2887,Jewelery,112.34,87,465
2888,Health,11.32,23,219
2889,Kids,39.03,50,744
2890,Jewelery,124.27,45,338
2891,Jewelery,70.9,20,81
2892,Garden,314.87,16,717
2893,Baby,231.26,3,513
2894,Grocery,323.31,61,625
2895,Baby,16.47,11,801
2896,Clothing,397.39,45,370
2897,Jewelery,466.07,71,993
2898,Toys,39.02,89,475
2899,Outdoors,103.12,57,239
2900,Music,247.5,72,266
2901,Outdoors,199.21,73,59
2902,Music,426.18,81,217
2903,Outdoors,257.91,44,122
2904,Music,74.91,75,193
2905,Electronics,395.5,52,45
2906,Toys,124.51,15,142
2907,Industrial,494.37,17,288
2908,Kids,326.79,28,937
2909,Health,40.57,55,116
2910,Shoes,190.98,50,322
2911,Health,481.48,37,847
2912,Automotive,129.42,78,232
2913,Movies,77.12,64,490
2914,Outdoors,87.17,51,545
2915,Industrial,86.48,52,719
2916,Sports,262.22,58,598
2917,Games,72.39,69,238
2918,Music,175.9,77,780
2919,Sports,231.65,79,580
2920,Home,464.63,75,510
2921,Kids,114.42,25,626
2922,Electronics,168.13,10,794
2923,Tools,382.76,52,70
2924,Electronics,378.54,63,769
2925,Toys,247.94,4,175
2926,Baby,8.71,27,861
2927,Sports,216.81,25,174
2928,Kids,364.57,28,589
2929,Kids,462.05,41,858
2930,Music,404.98,66,427
2931,Movies,112.37,75,713
2932,Health,291.53,33,770
2933,Automotive,408.3,88,360
2934,Automotive,379.26,2,625
2935,Sports,181.04,61,668
2936,Jewelery,337.06,34,372
2937,Outdoors,354.28,63,555
2938,Games,412.78,29,435
2939,Grocery,55.6,27,673
2940,Health,450.4,71,927
2941,Tools,490.97,76,535
2942,Shoes,92.11,82,525
2943,Music,2.11,28,401
2944,Kids,12.2,15,315
2945,Sports,373.73,19,484
2946,Grocery,128.66,80,942
2947,Garden,340.2,20,288
2948,Kids,290.12,37,595
2949,Home,332.95,65,192
2950,Sports,183.07,2,851
2951,Home,451.29,29,951
2952,Shoes,218.37,37,350
2953,Kids,150.33,49,300
2954,Health,246.66,5,638
2955,Kids,128.79,24,928
2956,Shoes,293.25,74,186
2957,Outdoors,136.7,67,319
2958,Kids,172.95,23,349
2959,Games,145.44,14,583
2960,Kids,223.85,65,827
2961,Kids,404.46,71,761
2962,Home,52.08,85,853
2963,Tools,468.66,68,130
2964,Beauty,427.05,78,591
2965,Beauty,331.83,89,69
2966,Computers,187.67,26,461
2967,Sports,223.28,78,563
2968,Shoes,83.21,58,241
2969,Grocery,373.17,20,49
2970,Baby,96.62,53,6
2971,Grocery,311.68,32,975
2972,Baby,92.2,6,646
2973,Grocery,389.07,16,716
2974,Home,207.97,2,518
2975,Outdoors,191.22,7,350
2976,Toys,377.93,40,518
2977,Tools,172.91,73,984
2978,Computers,107.55,55,810
2979,Sports,282.9,57,272
2980,Clothing,252.15,16,942
2981,Baby,378.84,10,16
2982,Health,89.77,1,579
2983,Sports,445.18,23,869
2984,Health,301.52,11,545
2985,Baby,405.33,75,826
2986,Health,218.17,63,654
2987,Health,318.57,85,141
2988,Shoes,79.32,84,462
2989,Industrial,403.58,22,116
2990,Computers,427.86,55,454
2991,Games,201.69,86,701
2992,Health,258.6,81,459
2993,Books,154.22,39,336
2994,Games,90.68,74,526
2995,Electronics,436.18,73,941
2996,Home,366.12,16,726
2997,Clothing,130.56,70,833
2998,Automotive,453.89,64,722
2999,Computers,16.2,36,880
3000,Industrial,353.46,90,713

id,tipo,precio,intervalo pago,propiedad
3001,Tools,94.28,13,1183
3002,Computers,387.09,63,1762
3003,Books,488.28,52,1226
3004,Jewelery,417.58,9,1695
3005,Home,486.38,66,1348
3006,Grocery,219.88,33,1722
3007,Kids,95.6,42,1301
3008,Sports,315.77,75,1302
3009,Games,458.28,55,1144
3010,Clothing,366.6,19,1038
3011,Movies,341.62,80,1764
3012,Beauty,462.79,52,1846
3013,Sports,382.42,23,1719
3014,Outdoors,457.2,89,1619
3015,Kids,436.26,41,1304
3016,Jewelery,446.06,13,1099
3017,Kids,35.72,62,1348
3018,Industrial,178.31,66,1658
3019,Jewelery,475.74,49,1591
3020,Games,444.29,1,1328
3021,Garden,89.56,29,1530
3022,Computers,202.58,79,1194
3023,Music,465.19,17,1441
3024,Sports,341.25,74,1406
3025,Industrial,35.63,38,1213
3026,Tools,7.49,71,1128
3027,Beauty,241.83,65,1015
3028,Outdoors,422.16,86,1059
3029,Industrial,434.32,7,1793
3030,Music,68.37,9,1973
3031,Outdoors,90.36,50,1347
3032,Jewelery,70.12,53,1726
3033,Beauty,102.96,56,1516
3034,Automotive,447.7,57,1259
3035,Music,149.78,17,1902
3036,Garden,495.08,87,1945
3037,Movies,154.04,9,1993
3038,Grocery,413.27,79,1769
3039,Kids,241.62,18,1390
3040,Movies,134.43,43,1620
3041,Home,298.66,67,1486
3042,Toys,307.75,46,1682
3043,Beauty,140.64,85,1942
3044,Clothing,370.0,6,1532
3045,Computers,3.61,71,1262
3046,Tools,110.88,39,1735
3047,Tools,256.61,63,1805
3048,Computers,186.02,23,1920
3049,Computers,104.59,61,1414
3050,Beauty,455.43,83,1808
3051,Outdoors,101.59,37,1654
3052,Sports,73.3,62,1335
3053,Garden,347.82,66,1673
3054,Home,66.99,28,1629
3055,Games,166.35,13,1950
3056,Grocery,39.59,72,1145
3057,Home,88.2,89,1509
3058,Home,491.46,42,1200
3059,Tools,272.84,49,1931
3060,Books,116.45,86,1719
3061,Outdoors,303.82,80,1915
3062,Health,365.5,28,1415
3063,Grocery,116.41,86,1622
3064,Clothing,273.05,63,1971
3065,Games,4.27,1,1800
3066,Outdoors,200.72,13,1717
3067,Health,449.04,89,1441
3068,Baby,137.67,8,1037
3069,Beauty,29.12,90,1276
3070,Industrial,358.07,14,1806
3071,Games,196.43,60,1316
3072,Sports,252.62,76,1749
3073,Clothing,89.26,27,1664
3074,Grocery,432.85,29,1874
3075,Industrial,390.19,27,1711
3076,Sports,266.08,57,1001
3077,Garden,31.66,60,1932
3078,Sports,426.34,15,1105
3079,Baby,401.74,62,1669
3080,Home,144.24,31,1812
3081,Automotive,458.53,61,1796
3082,Outdoors,433.96,60,1662
3083,Sports,199.4,28,1869
3084,Beauty,89.28,80,1027
3085,Jewelery,377.65,65,1171
3086,Baby,490.26,74,1310
3087,Sports,330.77,80,1255
3088,Electronics,351.48,3,1464
3089,Beauty,252.39,15,1167
3090,Shoes,187.67,38,1849
3091,Electronics,142.23,81,1914
3092,Jewelery,479.17,29,1162
3093,Beauty,361.77,22,1690
3094,Books,242.19,69,1101
3095,Shoes,256.04,36,1704
3096,Garden,313.59,33,1144
3097,Jewelery,238.5,43,1968
3098,Jewelery,133.63,43,1461
3099,Movies,121.79,5,1955
3100,Electronics,418.81,12,1003
3101,Toys,441.7,70,1062
3102,Garden,354.57,23,1301
3103,Kids,371.09,88,1576
3104,Automotive,189.4,27,1537
3105,Garden,391.34,74,1992
3106,Toys,88.42,81,1029
3107,Health,188.58,23,1245
3108,Clothing,463.32,23,1915
3109,Sports,435.45,3,1728
3110,Grocery,393.64,74,1837
3111,Movies,140.89,48,1192
3112,Games,483.41,30,1194
3113,Jewelery,46.79,4,1298
3114,Movies,206.98,10,1186
3115,Automotive,139.12,62,1024
3116,Garden,489.5,23,1636
3117,Clothing,436.87,83,1250
3118,Outdoors,138.62,4,1879
3119,Books,330.31,61,1962
3120,Automotive,377.16,67,1140
3121,Games,84.58,1,1015
3122,Toys,401.19,88,1327
3123,Industrial,387.61,56,1510
3124,Clothing,197.15,27,1128
3125,Grocery,144.59,20,1235
3126,Outdoors,386.47,6,1308
3127,Games,314.87,5,1907
3128,Electronics,37.25,32,1477
3129,Jewelery,157.31,29,1420
3130,Beauty,80.45,73,1817
3131,Industrial,367.19,46,1561
3132,Tools,99.14,59,1878
3133,Jewelery,424.98,83,1595
3134,Grocery,40.26,65,1651
3135,Automotive,364.62,72,1187
3136,Shoes,263.32,53,1177
3137,Industrial,129.57,86,1776
3138,Clothing,119.45,33,1442
3139,Outdoors,375.83,61,1496
3140,Jewelery,360.03,27,1775
3141,Tools,163.72,77,1026
3142,Games,222.41,70,1231
3143,Grocery,216.42,65,1511
3144,Electronics,284.57,18,1695
3145,Electronics,412.53,27,1576
3146,Health,364.21,22,1799
3147,Music,400.55,64,1779
3148,Baby,55.51,8,1095
3149,Computers,12.59,8,1822
3150,Clothing,313.82,60,1363
3151,Books,408.38,67,1132
3152,Games,248.01,61,1451
3153,Shoes,487.76,36,1870
3154,Games,125.28,48,1890
3155,Industrial,457.26,48,1666
3156,Outdoors,283.3,26,1906
3157,Kids,383.43,23,1587
3158,Jewelery,258.08,33,1731
3159,Beauty,41.14,83,1705
3160,Shoes,131.34,43,1608
3161,Baby,366.45,49,1442
3162,Clothing,61.68,27,1381
3163,Garden,31.61,7,1168
3164,Garden,287.09,25,1753
3165,Clothing,482.81,78,1075
3166,Outdoors,103.95,7,1700
3167,Beauty,48.42,60,1203
3168,Baby,192.37,30,1277
3169,Music,492.42,43,1930
3170,Games,282.02,88,1825
3171,Kids,265.2,43,1763
3172,Sports,340.47,31,1032
3173,Clothing,19.76,6,1956
3174,Garden,276.06,13,1090
3175,Computers,144.38,79,1028
3176,Electronics,393.9,17,1400
3177,Grocery,50.62,55,1961
3178,Garden,160.8,72,1678
3179,Tools,57.2,11,1647
3180,Computers,122.33,54,1089
3181,Home,120.97,45,1123
3182,Beauty,200.82,27,1912
3183,Beauty,404.2,15,1948
3184,Electronics,330.84,36,1611
3185,Music,79.08,4,1795
3186,Jewelery,342.3,24,1492
3187,Health,385.52,50,1968
3188,Home,269.1,75,1570
3189,Health,139.62,20,1609
3190,Shoes,211.23,9,1470
3191,Music,183.35,65,1174
3192,Toys,301.2,41,1206
3193,Music,31.02,45,1902
3194,Shoes,158.01,41,1303
3195,Kids,360.75,69,1269
3196,Music,471.91,44,1740
3197,Clothing,103.66,59,1277
3198,Grocery,374.17,77,1126
3199,Grocery,441.11,51,1109
3200,Industrial,317.94,13,1318
3201,Beauty,399.97,53,1030
3202,Kids,440.11,54,1318
3203,Industrial,338.46,55,1863
3204,Automotive,463.88,61,1011
3205,Music,276.01,20,1611
3206,Health,464.27,82,1923
3207,Electronics,65.5,24,1723
3208,Jewelery,275.75,21,1308
3209,Movies,110.93,70,1955
3210,Electronics,222.02,49,1503
3211,Sports,314.41,60,1306
3212,Sports,111.95,12,1932
3213,Sports,112.22,64,1305
3214,Kids,8.85,26,1312
3215,Electronics,423.46,20,1199
3216,Jewelery,82.22,19,1624
3217,Books,322.71,43,1499
3218,Jewelery,94.95,54,1552
3219,Movies,432.43,10,1620
3220,Outdoors,470.99,45,1298
3221,Tools,452.3,83,1836
3222,Beauty,344.71,26,1675
3223,Baby,364.26,79,1257
3224,Toys,359.75,10,1001
3225,Music,202.44,73,1845
3226,Books,82.31,66,1282
3227,Grocery,30.13,25,1786
3228,Grocery,328.33,53,1376
3229,Automotive,498.99,42,1057
3230,Games,139.52,41,1919
3231,Grocery,402.24,73,1406
3232,Books,220.32,88,1737
3233,Games,269.79,19,1312
3234,Garden,104.29,19,1318
3235,Books,254.61,82,1551
3236,Games,91.64,48,1787
3237,Clothing,146.09,76,1572
3238,Jewelery,40.57,21,1704
3239,Computers,448.85,21,1361
3240,Books,172.15,17,1888
3241,Shoes,496.73,49,1711
3242,Toys,207.31,23,1620
3243,Beauty,102.16,87,1649
3244,Baby,239.34,16,1417
3245,Computers,368.34,57,1192
3246,Toys,218.6,49,1339
3247,Baby,118.72,60,1111
3248,Books,99.38,38,1262
3249,Books,173.28,48,1191
3250,Grocery,30.09,46,1581
3251,Health,351.09,11,1580
3252,Garden,127.3,25,1661
3253,Beauty,110.51,77,1139
3254,Beauty,199.33,17,1704
3255,Computers,4.27,73,1628
3256,Electronics,451.55,37,1235
3257,Home,374.4,89,1870
3258,Beauty,258.4,39,1268
3259,Garden,414.53,31,1272
3260,Games,388.27,47,1334
3261,Shoes,235.26,8,1683
3262,Beauty,239.26,65,1771
3263,Movies,265.61,9,1577
3264,Sports,202.78,24,1705
3265,Books,119.63,10,1321
3266,Industrial,366.91,71,1023
3267,Shoes,104.01,27,1812
3268,Beauty,80.88,13,1018
3269,Shoes,234.15,69,1731
3270,Home,415.93,52,1071
3271,Electronics,229.06,57,1867
3272,Tools,300.11,30,1769
3273,Home,103.85,75,1424
3274,Jewelery,338.39,43,1673
3275,Toys,493.64,50,1714
3276,Beauty,273.71,47,1057
3277,Electronics,338.12,4,1066
3278,Music,8.58,61,1800
3279,Books,498.12,60,1983
3280,Sports,177.26,58,1820
3281,Grocery,327.73,27,1237
3282,Movies,20.46,53,1697
3283,Movies,376.17,18,1164
3284,Movies,411.33,29,1106
3285,Outdoors,190.68,82,1862
3286,Tools,494.28,7,1881
3287,Health,419.8,10,1885
3288,Movies,177.47,4,1178
3289,Games,290.49,70,1565
3290,Automotive,425.14,21,1612
3291,Baby,256.3,5,1073
3292,Toys,321.02,67,1929
3293,Garden,455.06,51,1110
3294,Movies,419.81,70,1439
3295,Sports,183.83,74,1682
3296,Computers,475.7,17,1633
3297,Health,145.88,13,1368
3298,Beauty,301.83,37,1974
3299,Clothing,241.61,84,1843
3300,Games,284.1,20,1292
3301,Music,204.01,32,1647
3302,Beauty,435.68,52,1399
3303,Automotive,364.98,19,1627
3304,Toys,80.06,54,1943
3305,Health,473.58,79,1587
3306,Games,259.98,45,1212
3307,Clothing,302.54,87,1646
3308,Games,300.66,56,1308
3309,Electronics,211.01,66,1154
3310,Sports,449.18,55,1235
3311,Jewelery,189.32,34,1830
3312,Computers,143.0,19,1562
3313,Sports,235.86,5,1807
3314,Outdoors,218.27,50,1850
3315,Kids,205.69,77,1613
3316,Clothing,493.96,23,1283
3317,Games,139.79,38,1517
3318,Health,400.72,89,1366
3319,Sports,398.19,5,1612
3320,Jewelery,162.05,39,1980
3321,Kids,352.94,28,1968
3322,Baby,360.58,79,1038
3323,Baby,115.25,12,1814
3324,Home,100.91,81,1960
3325,Outdoors,491.81,53,1997
3326,Grocery,356.8,34,1893
3327,Games,367.07,4,1698
3328,Electronics,206.25,33,1463
3329,Tools,154.56,38,1450
3330,Games,235.59,60,1151
3331,Toys,92.01,41,1518
3332,Tools,70.98,6,1286
3333,Kids,102.32,8,1043
3334,Kids,210.99,53,1031
3335,Outdoors,432.69,50,1200
3336,Garden,131.71,46,1910
3337,Health,442.38,69,1722
3338,Health,447.19,1,1082
3339,Outdoors,54.14,53,1530
3340,Beauty,170.73,25,1094
3341,Computers,288.03,46,1872
3342,Outdoors,68.04,10,1076
3343,Movies,86.26,53,1123
3344,Automotive,118.93,74,1509
3345,Toys,186.88,84,1597
3346,Tools,385.56,78,1896
3347,Garden,414.17,61,1156
3348,Beauty,217.51,55,1121
3349,Electronics,79.96,63,1597
3350,Movies,295.35,63,1003
3351,Toys,259.56,11,1967
3352,Automotive,107.53,79,1699
3353,Grocery,359.58,90,1644
3354,Outdoors,237.38,74,1446
3355,Garden,213.42,57,1862
3356,Sports,129.09,82,1426
3357,Computers,491.29,48,1243
3358,Home,341.85,19,1853
3359,Outdoors,391.92,84,1873
3360,Kids,4.55,34,1183
3361,Health,52.47,16,1024
3362,Music,374.71,50,1995
3363,Garden,144.4,34,1102
3364,Music,401.55,87,1598
3365,Industrial,132.53,35,1890
3366,Industrial,427.09,76,1065
3367,Grocery,223.16,27,1560
3368,Automotive,235.66,7,1248
3369,Tools,165.19,84,1327
3370,Industrial,394.35,56,1649
3371,Outdoors,163.13,35,1837
3372,Movies,352.23,8,1495
3373,Baby,121.29,15,1356
3374,Garden,129.92,39,1876
3375,Clothing,108.61,34,1082
3376,Home,307.91,53,1606
3377,Health,286.84,6,1726
3378,Baby,456.65,65,1762
3379,Home,220.6,28,1802
3380,Movies,141.85,10,1505
3381,Beauty,373.54,38,1905
3382,Kids,457.95,27,1473
3383,Electronics,21.38,76,1980
3384,Games,141.4,49,1628
3385,Jewelery,188.56,46,1528
3386,Sports,434.35,13,1181
3387,Outdoors,4.44,26,1365
3388,Clothing,405.92,17,1067
3389,Garden,352.82,65,1825
3390,Music,297.3,5,1291
3391,Grocery,20.39,55,1269
3392,Baby,336.65,65,1303
3393,Movies,42.11,15,1955
3394,Baby,195.59,69,1685
3395,Industrial,491.02,35,1810
3396,Tools,474.31,89,1738
3397,Computers,339.05,13,1474
3398,Automotive,495.51,37,1324
3399,Health,162.2,5,1851
3400,Clothing,6.51,9,1357
3401,Toys,429.37,26,1469
3402,Kids,259.39,73,1476
3403,Tools,84.65,36,1589
3404,Electronics,203.78,40,1127
3405,Shoes,254.33,23,1691
3406,Sports,150.91,76,1121
3407,Toys,386.69,41,1524
3408,Computers,51.59,69,1098
3409,Jewelery,407.68,57,1779
3410,Computers,101.51,58,1119
3411,Garden,385.45,61,1350
3412,Garden,412.23,72,1231
3413,Toys,316.29,11,1783
3414,Outdoors,165.75,31,1581
3415,Health,409.62,2,1228
3416,Movies,231.09,90,1142
3417,Computers,186.57,22,1545
3418,Computers,300.76,17,1980
3419,Books,357.03,14,1570
3420,Computers,131.04,81,1760
3421,Jewelery,244.28,38,1889
3422,Computers,473.87,89,1254
3423,Health,89.28,16,1515
3424,Games,445.49,41,1578
3425,Shoes,462.05,59,1917
3426,Kids,453.52,46,1514
3427,Movies,403.46,79,1369
3428,Garden,233.82,19,1189
3429,Books,52.54,15,1124
3430,Music,95.16,85,1334
3431,Home,39.79,47,1927
3432,Sports,18.06,1,1500
3433,Sports,213.3,74,1637
3434,Music,252.11,22,1767
3435,Kids,136.37,41,1098
3436,Beauty,488.33,5,1345
3437,Movies,88.02,18,1496
3438,Automotive,176.62,1,1416
3439,Garden,270.15,69,1681
