id,capacidad,precio,tamanio,diasReservados,fechaCreacion,habilitada,operador
1701,12,406.96,273.8,0,2019-05-29,0,_rchelleygj
1702,3,775.1,87.5,5,2018-06-27,0,_dgorellilr
1703,9,125.73,31.1,96,2018-07-16,0,_rrosierje
1704,17,642.11,212.1,81,2018-10-16,1,_kabdyqc
1705,8,432.78,173.8,63,2018-11-24,0,_mkasman1x
1706,16,447.62,54.8,64,2017-08-01,1,_wbeechg9
1707,8,733.21,339.5,100,2019-05-09,0,_mebbs7z
1708,9,182.67,203.1,69,2019-01-01,1,_broonyi7
1709,12,98.97,424.0,58,2019-08-01,1,_mocarrolmd
1710,15,591.65,77.6,58,2019-05-02,0,_aextenceht
1711,3,147.4,236.8,54,2018-05-13,0,_bfloydlz
1712,6,146.14,391.8,59,2019-01-15,1,_fwheeldonr
1713,18,310.17,423.0,95,2017-12-28,1,_rbartolomieuj4
1714,16,815.49,172.8,36,2018-07-28,1,_tavramovskyhe
1715,4,848.28,257.1,41,2019-07-11,0,_lsorton8a
1716,15,607.87,482.7,41,2017-11-02,1,_lmanchett9j
1717,2,305.85,427.7,16,2018-05-03,1,_mschulzeqm
1718,15,56.82,118.0,55,2019-06-09,1,_cbercerosco
1719,6,756.82,79.9,77,2018-08-22,1,_gstarbeckbv
1720,3,276.78,186.2,86,2020-03-19,0,_ccawtheray37
1721,13,695.03,329.9,69,2019-04-20,1,_gpriestner42
1722,17,543.44,135.2,8,2017-09-04,1,_bblamiree9
1723,11,711.0,173.7,10,2018-03-26,1,_aaspellnm
1724,9,895.75,68.6,98,2019-05-10,1,_csparypt
1725,4,452.89,489.1,77,2019-01-28,0,_kblaymireso3
1726,14,140.35,265.5,85,2018-03-17,1,_tguidene7
1727,13,596.74,293.9,55,2017-08-22,0,_hpiggottd8
1728,9,174.21,258.9,27,2019-05-12,1,_mreolfi1d
1729,2,951.58,13.9,95,2019-12-10,1,_jscalloncg
1730,2,143.95,336.7,17,2020-01-01,1,_tmeech8j
1731,6,670.99,392.9,84,2018-08-08,1,_cbercerosco
1732,4,671.7,348.7,82,2018-10-23,0,_aheliot3y
1733,18,576.57,332.4,69,2019-04-08,0,_csanzr3
1734,13,712.3,449.3,92,2020-04-08,0,_amarrison98
1735,1,641.63,411.5,36,2019-02-19,0,_ccoleman6t
1736,2,946.99,59.1,64,2017-12-05,0,_rluter1j
1737,5,670.44,401.0,72,2020-01-16,0,_lcollibear6q
1738,17,35.28,76.8,82,2018-06-12,1,_dmacscherie0
1739,9,438.12,119.6,73,2020-05-10,1,_rscutchinfc
1740,16,912.14,376.6,86,2018-07-25,0,_owyndhamgv
1741,3,286.74,107.1,60,2017-12-25,1,_bwilkensonbl
1742,6,996.36,344.1,69,2019-07-09,1,_pcook9k
1743,20,296.08,247.5,41,2017-10-24,0,_tbyrch5x
1744,18,807.98,219.9,22,2020-03-20,1,_ecarlosdv
1745,11,525.23,135.9,60,2018-11-12,1,_xblackallcs
1746,10,684.48,92.7,87,2018-04-23,0,_rdunkerley3p
1747,18,884.86,400.9,40,2017-12-20,0,_aemerton2z
1748,3,285.96,327.0,42,2019-02-19,1,_lmcbainnp
1749,18,704.29,190.4,62,2019-06-01,1,_shatliffej6
1750,7,334.28,101.7,7,2018-02-26,1,_jmaplethorpe67
1751,20,354.9,41.3,59,2018-05-22,1,_edepaepeku
1752,2,907.75,146.0,21,2019-12-29,1,_rtrangmarop
1753,7,236.36,384.3,31,2018-11-15,1,_cmcmenaminjo
1754,6,778.01,258.6,12,2018-07-24,0,_lclemontsfy
1755,8,870.28,462.1,61,2017-10-25,1,_nhalwill17
1756,10,364.74,211.0,80,2019-04-10,1,_jcopperh2
1757,10,938.01,351.8,77,2018-01-16,0,_hsteffanon
1758,16,595.81,228.0,23,2017-10-05,1,_acomettilo
1759,2,538.9,435.7,64,2020-04-02,0,_dbatramlf
1760,3,316.57,243.6,29,2019-07-17,0,_cgarretson3j
1761,6,188.8,57.2,92,2018-02-16,0,_jlordhf
1762,2,760.36,278.5,12,2020-04-27,0,_gacresm8
1763,20,403.03,14.2,11,2019-08-28,0,_jwillardri
1764,13,102.89,34.9,85,2019-03-05,0,_kfaintbi
1765,11,581.7,268.6,85,2017-12-08,1,_mblakslanda5
1766,17,173.64,205.5,5,2020-01-04,0,_acomettilo
1767,16,383.4,476.8,6,2020-01-03,1,_bpawseymc
1768,17,355.27,499.0,55,2019-09-16,1,_lreeken83
1769,3,100.13,37.3,84,2019-11-01,0,_gskarman6x
1770,2,517.09,276.6,61,2019-07-20,0,_tguidene7
1771,11,240.96,260.7,25,2020-02-28,1,_jsyplusfz
1772,19,922.5,178.7,24,2018-05-23,1,_ldelacir5
1773,4,451.97,175.4,85,2019-12-27,0,_esollitt93
1774,4,719.27,393.9,33,2018-02-25,1,_sseaborne7c
1775,19,700.1,365.0,3,2017-08-02,0,_acortesiy
1776,19,368.44,232.2,21,2020-05-12,0,_bhorrellac
1777,16,461.88,363.6,12,2018-02-13,1,_ctofanelli5p
1778,2,820.5,135.2,19,2019-03-20,0,_lsorton8a
1779,11,297.9,435.0,17,2019-12-27,1,_fkirag6
1780,4,226.26,162.8,67,2018-09-20,0,_mmachel7i
1781,9,188.5,302.7,71,2019-01-07,0,_mflacknell6i
1782,1,549.38,380.4,62,2019-03-11,0,_rluter1j
1783,7,747.07,80.7,14,2019-09-15,0,_ptomankiewiczlt
1784,2,305.25,58.2,41,2018-11-07,1,_rhallgartha7
1785,11,172.37,94.0,91,2018-02-21,1,_hwarriorjb
1786,13,129.72,164.3,68,2020-05-02,0,_wlindupjk
1787,7,133.12,435.6,27,2020-02-08,0,_nlanderscr
1788,10,980.47,396.5,74,2019-06-01,0,_tmatussevichq0
1789,1,68.88,207.2,53,2017-12-09,1,_smercik2g
1790,19,783.21,309.6,82,2017-10-25,0,_cbuttrey7r
1791,1,251.75,74.9,71,2020-01-20,1,_pscraneygg
1792,6,503.0,366.9,32,2019-03-03,0,_znormanvillca
1793,2,239.35,83.1,17,2018-09-28,1,_primingtonk
1794,11,657.71,425.4,98,2019-01-02,0,_spershouse4y
1795,17,998.69,13.5,44,2017-09-21,0,_bfloydlz
1796,4,761.18,291.3,94,2017-11-19,0,_bblamiree9
1797,7,462.15,489.5,34,2019-02-01,0,_jscalloncg
1798,1,987.45,368.7,74,2019-06-06,0,_jdalgardnof3
1799,14,172.81,442.2,47,2018-10-12,1,_schaperlingia
1800,13,131.19,273.9,83,2018-08-05,1,_rtoffanelli1r
1801,20,288.6,198.6,77,2018-11-21,0,_bdanilovichad
1802,10,456.24,282.1,97,2018-10-22,0,_cedmeadaa
1803,15,941.86,167.6,38,2019-09-13,0,_mahrend1
1804,3,561.08,82.5,60,2019-08-15,1,_sgobolosns
1805,14,952.92,118.6,47,2017-10-14,0,_jouterbridgej1
1806,13,980.5,484.8,27,2020-03-24,1,_adowryev
1807,2,872.85,335.1,46,2020-02-13,0,_daps3w
1808,9,326.41,463.7,7,2020-01-11,1,_wgayle6o
1809,19,55.74,48.0,58,2019-06-22,1,_akestonc6
1810,12,791.69,41.2,92,2020-02-19,1,_broomeof
1811,14,303.22,288.5,71,2018-10-22,0,_mcutbirth8e
1812,16,241.17,410.6,48,2020-02-24,0,_hpetrick
1813,13,172.11,252.7,97,2018-09-21,0,_lbernaldofd
1814,5,81.05,331.2,44,2017-12-17,1,_epierpointqe
1815,11,183.61,460.2,97,2018-06-10,1,_msutheringtonqu
1816,6,796.06,333.4,50,2018-09-04,0,_cratleel0
1817,14,214.47,191.2,81,2019-11-25,0,_htilberryoq
1818,9,411.48,421.4,47,2020-05-07,1,_gjovanovicai
1819,14,140.68,426.8,69,2019-07-02,0,_ppetyankin3q
1820,10,316.27,257.0,70,2020-01-29,1,_ahurdis7p
1821,14,530.21,138.2,7,2020-02-28,1,_mbaumlerok
1822,3,189.62,135.9,74,2018-03-31,1,_cbalfourgo
1823,9,693.87,352.5,82,2019-07-08,0,_dgulliford1v
1824,19,259.95,103.0,77,2018-12-24,1,_gskarman6x
1825,16,862.62,206.0,66,2018-11-26,1,_cfishlym5
1826,11,515.13,184.4,97,2017-09-20,1,_ibeagenct
1827,16,914.18,256.0,34,2019-11-01,0,_hburtwistlerq
1828,10,55.1,332.1,88,2018-09-11,0,_arasenf
1829,4,12.12,240.0,78,2018-11-18,1,_ahurdis7p
1830,1,255.75,469.8,24,2020-03-25,1,_igookey3t
1831,4,249.42,344.0,97,2019-11-14,0,_cdoogan4e
1832,16,832.03,229.6,32,2018-09-24,0,_ooxford8z
1833,7,576.04,90.5,22,2019-01-29,0,_rhammerbp
1834,4,313.5,16.7,2,2017-12-24,0,_rgallallyej
1835,7,175.32,458.2,72,2018-12-18,0,_pkeaveneyms
1836,4,605.37,385.1,51,2020-04-12,0,_znormanvillca
1837,2,645.14,183.4,18,2020-04-06,0,_hhatterslay1h
1838,8,328.7,445.6,87,2018-08-15,0,_tmishl2
1839,7,714.56,116.8,53,2017-08-28,0,_tjaggli8d
1840,11,49.04,311.1,49,2019-07-27,0,_hboulebx
1841,5,680.82,58.7,64,2019-03-27,1,_kpyek7
1842,2,94.63,359.2,21,2019-11-18,0,_tmishl2
1843,17,809.83,121.1,87,2018-05-14,1,_hknagges1g
1844,6,687.8,229.5,70,2020-04-18,0,_rtomaszkiewiczjc
1845,3,953.68,157.0,44,2019-09-09,1,_mmougeotpu
1846,6,476.12,307.1,63,2019-08-24,1,_psineathjq
1847,19,403.37,344.4,60,2019-11-08,1,_apeegremgh
1848,2,83.22,480.2,9,2018-03-12,1,_johagirtieqy
1849,8,47.37,401.7,19,2018-11-26,0,_rcroxtonn6
1850,12,688.81,425.6,1,2019-05-31,0,_levershed6e
1851,12,507.2,145.0,81,2019-07-20,1,_cjinaeg
1852,15,326.75,201.9,36,2017-08-01,1,_lclimara2
1853,8,589.35,210.0,68,2018-02-20,1,_tmatussevichq0
1854,12,697.95,482.3,35,2018-09-30,1,_sdingle9s
1855,20,248.84,263.3,23,2018-05-21,0,_jofford63
1856,15,484.4,349.2,48,2018-12-11,1,_minnwood34
1857,17,617.5,238.0,89,2019-10-28,1,_farsonoy
1858,17,283.46,27.6,47,2020-01-01,1,_bwallbridgei0
1859,4,599.19,429.4,20,2019-02-11,1,_tnightingalegp
1860,7,685.98,339.3,41,2020-01-18,1,_hfell8w
1861,17,823.01,50.3,24,2020-01-14,1,_bbluefi
1862,10,475.73,311.1,21,2018-06-13,1,_sjindra85
1863,19,925.92,304.5,15,2018-08-16,1,_jwestnedge4v
1864,7,712.49,326.2,29,2019-01-09,1,_jhubbuck9z
1865,16,999.29,180.9,46,2019-12-21,0,_osomertonl8
1866,14,51.27,489.8,62,2017-12-12,0,_vovendonix
1867,17,469.11,59.8,14,2018-11-18,1,_oblacklidged6
1868,7,907.71,231.4,53,2018-01-21,1,_cquinne2
1869,2,213.69,239.3,40,2019-02-20,0,_jwigzellkf
1870,20,930.99,51.9,40,2017-09-05,0,_tavramovskyhe
1871,6,992.81,277.9,18,2020-04-19,0,_rbargecp
1872,3,271.43,66.4,42,2019-05-20,1,_dgrumbleef
1873,19,231.32,457.2,31,2019-11-23,1,_jlearmonthp
1874,12,883.56,194.5,100,2019-12-15,0,_mizen6f
1875,12,148.43,436.5,74,2018-12-02,1,_wdomenguefr
1876,7,110.01,186.7,42,2017-08-23,1,_kcollumbell2r
1877,12,987.53,93.2,99,2017-08-01,0,_nvasovicbq
1878,13,524.66,209.6,82,2019-01-30,0,_mebbs7z
1879,16,29.31,349.8,22,2019-07-30,1,_edurrellfk
1880,16,753.66,179.4,98,2019-02-08,0,_fmccrystalap
1881,2,485.06,389.3,77,2019-02-09,1,_aalthorp89
1882,12,91.43,491.6,61,2019-10-30,1,_qderby61
1883,17,119.43,133.1,41,2018-01-30,1,_tmeech8j
1884,11,215.88,72.5,29,2020-04-07,0,_avanyakin6g
1885,6,878.63,105.5,45,2018-07-28,1,_epierpointqe
1886,15,421.06,161.8,5,2018-12-28,1,_tpeascodnx
1887,15,956.94,28.9,76,2018-04-29,0,_lspirito8
1888,18,58.88,99.5,44,2017-10-16,0,_gangelonc
1889,7,739.54,200.7,52,2019-10-15,1,_etowl15
1890,13,768.73,249.0,99,2018-08-19,0,_cwraxall80
1891,1,24.26,210.9,93,2019-04-15,1,_sseaborne7c
1892,15,935.79,333.7,9,2018-02-23,0,_ccatonnetf7
1893,18,256.87,69.1,84,2019-07-01,0,_ebockhfh
1894,14,708.08,375.0,90,2019-02-21,1,_rcastellanay
1895,1,98.68,415.6,75,2019-02-22,1,_ohalsteadb1
1896,18,42.91,420.7,14,2019-05-01,0,_cklimkovich4f
1897,12,293.44,375.4,48,2019-05-26,0,_tbeckerlegmp
1898,18,100.99,92.7,36,2017-11-20,0,_bsteward7v
1899,14,426.88,356.5,99,2018-07-15,0,_emoretf9
1900,16,549.82,401.7,79,2018-01-10,0,_eeasby3k
1901,7,340.41,366.2,70,2017-11-06,1,_wevemygw
1902,8,214.61,354.3,28,2018-11-23,0,_crubenovfg
1903,16,418.03,411.0,62,2018-07-21,0,_eseckom44
1904,13,366.46,448.6,50,2018-12-05,1,_hcunniamdz
1905,2,943.33,467.6,26,2018-04-29,0,_ftoolan6h
1906,20,337.23,51.1,97,2019-07-17,0,_lcaldicotao
1907,11,38.37,419.9,57,2018-01-13,0,_imattiazzo51
1908,4,168.27,312.4,50,2020-05-06,0,_nlambie6m
1909,12,682.44,307.6,31,2019-03-11,1,_mcoorington7n
1910,15,309.81,25.7,36,2017-10-18,1,_bmacgraith46
1911,7,992.16,148.5,3,2020-02-10,0,_ktowejr
1912,20,962.26,476.9,20,2018-02-25,1,_sseggie7b
1913,10,372.04,192.8,96,2019-01-27,0,_slabesak
1914,20,59.34,139.8,85,2018-11-11,0,_rlafay22
1915,19,600.42,197.6,29,2018-05-11,0,_ltrathenp3
1916,11,633.77,461.4,8,2019-03-27,1,_ashilitorp
1917,8,500.41,46.4,14,2018-11-28,1,_hnellepj
1918,14,557.81,127.5,91,2018-11-28,1,_vmcconnal71
1919,8,621.52,452.9,98,2019-08-30,0,_rcricha0
1920,5,845.78,368.4,36,2019-07-31,1,_mtambling1k
1921,16,128.6,163.7,34,2018-11-23,0,_lcollopym
1922,19,98.94,181.0,98,2019-06-01,1,_ajumonet9r
1923,10,851.66,325.9,52,2019-11-04,1,_cbrydonepx
1924,16,497.51,436.3,46,2018-04-25,0,_dtrevenuge
1925,16,372.46,245.4,36,2020-03-31,1,_dtruranoh
1926,14,796.34,484.0,27,2018-08-05,0,_byearnes9p
1927,20,382.55,219.2,21,2018-03-09,1,_asarrell1y
1928,5,319.01,159.7,70,2019-04-28,0,_eblaik6k
1929,3,103.07,82.1,48,2017-12-01,0,_fdomeniconepn
1930,9,260.47,191.9,58,2019-03-04,0,_adinsdale3n
1931,1,281.72,443.8,48,2018-03-20,1,_ccotte53
1932,2,602.52,56.2,1,2018-10-29,1,_ckleinlererrd
1933,11,467.12,331.3,45,2018-06-18,0,_pferrettied
1934,17,263.71,16.2,14,2018-02-15,1,_gfillinghamcx
1935,2,649.3,202.7,71,2018-02-24,0,_kscottesmoor32
1936,6,653.56,381.1,16,2018-11-08,0,_nhoveynb
1937,13,189.94,414.0,36,2017-11-23,1,_cbercerosco
1938,14,610.66,251.8,40,2018-07-03,1,_kfaintbi
1939,20,360.75,410.7,24,2020-02-29,0,_oskeatsft
1940,4,291.24,123.2,38,2017-08-25,0,_sbemroserc
1941,3,43.43,242.4,73,2018-09-22,0,_ccarnieah
1942,13,540.66,234.6,61,2019-01-22,1,_bwerlock4a
1943,7,629.18,297.7,65,2018-02-19,0,_spershouse4y
1944,11,848.56,274.2,15,2017-11-10,0,_tmeech8j
1945,3,172.28,368.1,51,2019-07-15,0,_byepiskopovls
1946,8,450.33,407.7,47,2018-08-09,1,_epelzl9
1947,17,584.0,233.2,75,2020-01-29,0,_acurseyll
1948,19,639.77,220.0,88,2019-02-28,0,_tglendenningrl
1949,12,115.62,265.3,3,2019-07-27,1,_wmacavaddy5h
1950,4,126.45,290.4,4,2017-10-18,1,_nstener6j
1951,19,50.45,282.5,75,2019-03-24,0,_kpyek7
1952,14,620.58,137.7,63,2018-01-04,0,_edepaepeku
1953,8,754.11,158.7,98,2018-07-11,1,_gardlingb9
1954,14,774.68,211.5,59,2018-07-16,0,_pcalltoneec
1955,6,495.23,218.6,8,2019-02-05,1,_csowrayq9
1956,15,194.45,280.0,40,2017-11-02,1,_stour72
1957,7,444.67,10.2,93,2018-10-29,1,_rdunkerley3p
1958,11,31.67,368.1,54,2019-10-15,0,_jdooddq
1959,13,822.43,359.3,67,2020-03-10,1,_ccawtheray37
1960,9,102.02,471.2,16,2020-01-25,1,_owyndhamgv
1961,19,195.7,375.2,77,2020-01-03,0,_jcoll5c
1962,19,223.66,65.4,50,2017-12-11,1,_dtrevenuge
1963,1,699.84,217.1,5,2020-03-18,0,_dtheodorisae
1964,6,978.17,77.1,53,2019-10-21,1,_bzemlerji
1965,20,356.1,151.2,68,2019-02-27,0,_gseamen5d
1966,15,347.34,345.3,70,2019-01-17,1,_jdooddq
1967,6,720.91,59.8,82,2017-12-20,0,_ftomensonlp
1968,4,139.16,75.0,95,2019-03-14,0,_gbarrottpr
1969,3,924.91,466.2,95,2019-02-09,1,_creckush9
1970,6,624.53,447.7,19,2020-04-01,0,_ckleinlererrd
1971,6,791.19,467.2,78,2018-07-25,1,_vcoverleyj
1972,13,494.07,167.4,19,2018-07-26,0,_edragey
1973,11,242.77,126.6,52,2019-09-22,0,_edragey
1974,15,922.15,436.0,46,2017-08-02,1,_tchasteneyn5
1975,5,846.36,366.3,70,2018-02-11,0,_jsoarese3
1976,11,403.05,266.3,82,2019-05-27,1,_amacaughtriehm
1977,6,181.89,243.5,46,2019-01-12,1,_mfruchonf2
1978,9,475.32,90.3,40,2020-03-14,0,_jcordellefv
1979,11,149.95,18.9,29,2019-05-29,0,_pedwinsonob
1980,15,55.98,18.5,65,2018-03-27,1,_byepiskopovls
1981,2,371.44,39.4,41,2019-03-19,1,_fblissittlb
1982,4,975.88,203.7,74,2020-01-20,1,_khambyi
1983,6,798.6,359.0,54,2019-03-28,1,_primingtonk
1984,5,822.46,51.2,18,2018-06-08,1,_dwignall5j
1985,18,796.93,255.3,49,2020-05-22,0,_rcastellanay
1986,4,164.11,11.1,40,2019-06-18,1,_rgiacopellojg
1987,7,463.34,215.3,83,2017-10-15,0,_amacaughtriehm
1988,3,149.37,295.6,98,2018-01-15,1,_elyddenbf
1989,13,424.95,291.6,40,2018-10-10,0,_pedwinsonob
1990,9,988.49,323.9,59,2020-04-26,0,_pferrettied
1991,15,382.85,422.9,28,2017-11-17,0,_sbroadberrie57
1992,6,972.57,254.5,14,2020-05-12,0,_jmechan9f
1993,6,902.27,194.2,59,2018-10-22,1,_atwintermankz
1994,17,861.41,445.6,19,2019-04-13,0,_egelardiko
1995,9,99.32,124.1,64,2019-10-20,1,_fvarnalsr6
1996,11,408.83,183.0,72,2019-04-19,0,_wgayle6o
1997,19,749.35,122.4,89,2020-05-04,1,_asweatinghh
1998,7,455.24,93.5,94,2020-04-05,1,_bzemlerji
1999,9,754.48,432.4,85,2019-11-23,1,_rmousbyl7
2000,7,487.89,45.2,92,2020-01-09,1,_lsuddaby6y

id,capacidad,precio,tamanio,diasReservados,fechaCreacion,habilitada,operador
2001,1,688.6,185.5,44,2018-05-21,0,_-cknightleye3
2002,16,704.12,292.0,45,2019-06-09,1,_-mernkeq1
2003,16,910.08,121.9,13,2019-04-30,0,_-rjeanning0
2004,6,968.84,317.2,41,2019-07-22,0,_-lellingsax
2005,11,254.01,372.1,67,2018-03-24,1,_-lalenie
2006,10,673.42,213.9,39,2019-09-01,1,_-rnarramorb4
2007,4,960.8,277.2,14,2019-08-01,1,_-efoxcroftc5
2008,10,22.58,367.6,8,2017-09-24,0,_-wrathkepl
2009,17,204.37,179.3,90,2019-07-03,1,_-dwimbushnq
2010,12,354.03,101.4,87,2018-12-24,0,_-lpughr
2011,3,170.64,358.7,25,2020-05-18,0,_-fmidgely7z
2012,11,730.35,234.8,13,2019-10-28,0,_-aatyeodg
2013,18,558.94,102.2,84,2019-09-03,0,_-bsherred20
2014,18,307.09,131.9,62,2020-02-07,1,_-oleeson7a
2015,6,787.35,435.9,76,2018-07-02,0,_-askipperfa
2016,17,428.42,405.6,26,2019-02-25,1,_-lograda97
2017,3,354.33,427.0,9,2019-10-22,1,_-acalrowki
2018,19,868.72,33.1,84,2019-06-01,0,_-ddelythg3
2019,10,404.89,154.0,33,2018-09-27,1,_-tmaclleeseaa
2020,20,200.04,471.6,15,2018-08-21,1,_-ayanshinovml
2021,3,389.73,37.2,70,2019-07-23,1,_-dvandrielmd
2022,8,726.37,316.3,80,2019-08-22,0,_-mmoinen4
2023,16,285.12,329.1,87,2018-03-15,1,_-jeynaud88
2024,4,638.37,113.0,75,2019-04-12,1,_-fvanyov
2025,16,478.81,469.6,2,2018-09-10,1,_-ajekel3b
2026,3,237.95,283.3,82,2018-06-16,0,_-cfilmer2p
2027,17,39.03,317.0,22,2020-04-16,0,_-cebden73
2028,6,519.21,11.9,88,2018-03-26,1,_-mmorsombw
2029,18,868.99,77.3,20,2019-01-07,0,_-cborleace4j
2030,15,264.7,92.8,47,2018-09-11,1,_-ebiseth8
2031,20,829.09,200.3,74,2018-09-02,1,_-mdockreaybi
2032,14,185.44,367.0,42,2020-03-07,0,_-egridley3s
2033,13,878.09,377.4,14,2019-06-10,0,_-aohernau
2034,12,352.16,413.5,3,2017-10-09,0,_-iloosmorege
2035,12,257.48,260.2,72,2018-05-06,0,_-hjaffraef
2036,14,591.17,116.8,50,2018-03-23,0,_-cfaichnie3z
2037,15,264.91,329.7,89,2019-09-09,0,_-tperetlt
2038,4,677.63,143.1,53,2017-09-02,1,_-rsetterthwaitbk
2039,7,413.0,369.2,64,2017-09-16,0,_-rsetterthwaitbk
2040,15,592.08,61.2,40,2019-05-14,0,_-lfeighney5
2041,11,139.58,247.7,4,2018-07-19,0,_-bhuckabeqe
2042,19,49.09,291.6,45,2020-01-05,0,_-rwinghamdz
2043,12,482.27,395.2,18,2017-11-16,0,_-rpyecroftm2
2044,6,692.57,309.9,69,2020-03-05,0,_-rleathemjc
2045,14,602.79,333.3,83,2020-03-30,0,_-mlembrick6c
2046,18,553.09,99.7,28,2018-10-09,1,_-ahaffendenic
2047,19,11.63,355.0,72,2019-02-13,1,_-rallnatt64
2048,11,662.57,264.0,87,2018-05-30,1,_-fbritton9q
2049,10,307.69,39.8,90,2020-05-09,0,_-fgouck1f
2050,16,353.72,22.3,49,2019-04-23,1,_-lbrackleyd6
2051,7,212.71,326.9,33,2020-03-24,0,_-nolohanpi
2052,17,334.13,453.7,47,2017-10-24,1,_-bamiesn0
2053,8,30.39,423.5,100,2018-03-26,1,_-lregikj
2054,11,412.36,189.2,100,2019-05-13,0,_-nphidginlz
2055,4,930.42,421.5,90,2018-01-12,1,_-tdowbakind8
2056,14,479.13,499.0,11,2019-11-08,1,_-lcotesford8z
2057,2,747.85,18.1,0,2020-05-07,1,_-osandesoneg
2058,19,150.91,484.7,44,2020-03-05,0,_-dleyband16
2059,14,226.65,298.0,10,2017-12-24,0,_-amacauleyox
2060,5,665.46,476.1,12,2017-12-11,1,_-frosellini2k
2061,18,659.04,29.5,12,2017-12-17,0,_-ckuschel4b
2062,20,18.47,395.1,90,2020-01-10,0,_-cocannonv
2063,3,88.66,288.4,24,2020-04-20,1,_-zklimkov2h
2064,8,649.8,338.3,23,2018-09-28,1,_-wmclevierc
2065,19,287.12,319.8,0,2020-02-21,1,_-dastbury7v
2066,13,138.63,490.8,86,2019-12-21,1,_-wmclevierc
2067,5,778.63,443.7,70,2019-03-15,0,_-rtrowhy
2068,6,502.52,398.2,97,2018-03-03,1,_-cmorvillegh
2069,5,360.36,162.1,21,2019-09-03,1,_-hebben70
2070,5,59.43,359.3,20,2018-07-03,1,_-stimby8m
2071,7,768.31,458.3,90,2019-05-04,1,_-kmorsomhv
2072,1,284.43,353.4,100,2019-08-28,1,_-dpoureas
2073,12,90.81,280.2,97,2019-04-27,1,_-bharnelldv
2074,4,384.69,499.8,38,2017-10-20,0,_-jgilbart6p
2075,17,633.18,222.2,52,2020-02-16,0,_-mgibbinsca
2076,12,626.73,18.4,29,2018-03-12,0,_-knarbettpa
2077,17,895.89,153.8,67,2019-06-10,0,_-kscotchmer41
2078,4,926.01,79.3,59,2020-04-07,0,_-fdollardp8
2079,10,752.76,257.4,15,2017-09-15,0,_-ktosney7j
2080,6,455.12,495.1,88,2020-02-14,0,_-tdron44
2081,13,142.79,410.4,71,2018-06-24,0,_-opeagrim7o
2082,20,490.95,67.2,86,2018-02-17,1,_-adoigegt
2083,11,130.58,109.4,25,2018-07-02,0,_-fmourant2w
2084,18,59.08,110.9,16,2018-06-30,0,_-bhuckabeqe
2085,8,490.73,336.3,92,2018-07-08,1,_-bhardinghamgg
2086,9,358.37,231.7,54,2018-01-09,1,_-cdunseathj5
2087,14,945.36,418.5,90,2018-09-29,1,_-cperfectf0
2088,17,822.65,191.3,59,2019-01-14,0,_-martissl2
2089,14,133.3,396.4,42,2017-08-08,1,_-egillbeqc
2090,18,737.83,416.4,79,2020-03-07,1,_-sbarrott7g
2091,14,134.65,300.2,64,2018-06-28,1,_-llaffan2v
2092,16,325.54,27.1,23,2019-12-09,1,_-aohernau
2093,2,765.31,382.2,0,2018-08-24,1,_-astaddingcy
2094,15,465.91,325.5,9,2017-11-24,0,_-pbeameshx
2095,2,572.61,360.4,32,2018-10-28,1,_-blieber9d
2096,2,133.55,115.1,0,2018-12-26,0,_-sconklinp5
2097,9,153.24,350.5,33,2018-12-08,1,_-fkernaghannv
2098,2,391.87,399.5,54,2019-09-19,0,_-jhindmoorgy
2099,7,640.89,358.7,44,2020-01-13,1,_-acalrowki
2100,12,922.17,382.0,53,2018-09-20,1,_-jlivockz
2101,10,464.57,274.9,99,2019-04-12,1,_-emintram4v
2102,19,48.91,39.8,16,2019-06-18,0,_-mkretschmerqx
2103,4,908.0,214.3,22,2019-01-20,0,_-bkobpa5f
2104,16,616.87,91.7,48,2019-03-02,1,_-fsnelsonhw
2105,1,358.03,385.8,96,2019-08-27,0,_-nvinecombeey
2106,1,511.64,282.8,62,2018-04-28,0,_-akeenleysided1
2107,18,333.48,390.2,51,2018-11-01,1,_-hwoodingir
2108,16,677.47,200.1,52,2019-07-22,1,_-bblackettk5
2109,14,612.14,329.3,80,2017-12-25,0,_-mibbetsonpd
2110,10,688.45,372.9,76,2017-08-05,1,_-dberendsendf
2111,3,253.13,384.7,11,2019-06-29,1,_-mlockheadr6
2112,14,326.33,456.2,53,2018-05-09,1,_-abembridgego
2113,20,935.22,457.5,84,2019-11-19,1,_-kswabeyra
2114,5,654.67,443.0,90,2017-08-09,1,_-tburberry9k
2115,15,547.25,491.4,36,2019-06-02,0,_-cquilliganre
2116,2,877.04,275.4,67,2018-01-02,0,_-ldible10
2117,5,100.12,322.3,81,2020-01-17,1,_-phobdends
2118,4,265.84,446.0,4,2019-04-19,1,_-clukianov8h
2119,4,331.51,480.3,69,2017-09-28,1,_-gguyerji
2120,5,125.94,349.5,71,2018-10-05,0,_-pmawdittl
2121,20,303.87,448.8,74,2018-04-22,0,_-bhambricj9
2122,16,191.84,488.9,49,2017-12-23,0,_-fparsleyia
2123,1,632.0,335.3,27,2018-12-26,1,_-strinder71
2124,16,440.1,16.0,37,2018-09-03,1,_-mbroodom
2125,2,718.24,201.8,14,2019-12-16,0,_-hletch37
2126,9,197.01,166.5,73,2019-02-25,1,_-dwimbushnq
2127,8,138.23,487.3,42,2019-04-09,0,_-dshone4h
2128,16,111.42,194.5,22,2018-08-01,0,_-djosuweithc
